iter,wall_time_global,dx_global,du_global,eps_x_global,eps_u_global,obj_global
1,0.07682619999104645,257.0447431868623,41127.15890989797,2.6078640057363627,411.30900567284743,960922334.0875001
2,0.14654549999977462,3.1622776601683795,21077.87465566678,2.6081752167589776,618.7029481820219,960905000.1031251
3,0.20008460000099149,27.055498516937366,16265.792326228686,2.6152063247977875,738.3031207752751,960882050.8843751
4,0.31493379999301396,42.82522621072771,29342.047250151772,2.6364163814860473,805.6038756571639,960898652.4468751
5,0.36787360000016633,62.3377895020348,40667.68613059144,2.6951976032228666,1068.501865576913,960878877.0562501
6,0.42426359999808483,62.52999280345393,31906.8451072433,2.8230942293045636,1330.618000182538,960845918.0718751
7,0.4784091999899829,65.16133823057964,47146.003323758196,2.9405183633336205,1661.4164496340425,960782929.7906251
8,0.5350017999880947,72.73238618387272,43089.97728339819,2.9824123293825076,1960.519926590202,960716767.6812501
9,0.5903621999896131,71.48426400264607,34113.29008082876,3.0741911786087632,2183.3239047631273,960667451.2750001
10,0.6396779999922728,66.73829485385434,28466.999749738436,3.1709768493371615,2399.811259820838,960600068.4625001
11,0.6874872999906074,41.49698784249286,21115.805689507954,3.265357093765837,2553.570136335185,960575898.5406251
12,0.7686592999962159,62.177166226839255,20141.909661767957,3.368602548862231,2706.340466981321,960478974.7125001
13,0.8201765999983763,45.8475735453906,23548.163147659056,3.5264565564417425,2895.6456772411934,960443086.0406251
14,0.8894111999979941,72.99315036357864,19759.86229514737,3.286939615792508,3064.474813913639,960490693.4625001
15,0.9946389999968233,71.2320152740325,24610.55295924406,2.9371751845110463,3228.345921563484,960547822.3687501
16,1.0732170999981463,45.58508528016593,19532.8279320211,2.796655599396336,3407.883972162694,960626435.6500001
17,1.1235770999919623,55.17245689653489,19472.78813913643,2.6856990361439976,3576.037492653076,960760957.1343751
18,1.1768859999865526,54.36910887627275,23726.938027713626,2.765841027650545,3738.3175904449186,961800363.7906251
19,1.233111999987159,56.938563381947034,15687.012724191824,2.9650094417371773,3859.6231378735347,963661891.9468751
20,1.2817222999874502,58.309518948453004,15932.675203339291,3.356301928922958,3978.3267825258285,964909122.9156251
21,1.478152299998328,55.226805085936306,13392.80629577726,3.776534116818215,4053.4457033453277,968391497.5250001
22,1.558542499988107,69.51258878793107,13778.125209211668,4.304827967206798,4154.698120529001,970507094.1656251
23,1.6111303999932716,108.59097568398582,23831.3984270038,4.856192352008906,4219.87996290845,972645640.0250001
24,1.719206399997347,109.05044704172468,19219.431857315478,5.23445419158805,4282.575450690728,977423218.4468751
25,1.7765966999868397,65.65820588471787,20845.37950381522,5.817451175840292,4310.884984846639,981304456.6187501
26,1.8294406999921193,83.03613671167511,19229.367537371003,5.837416573867739,4317.151681313266,989515763.4468751
27,1.882796399993822,80.46117075956576,18976.10799804255,5.837416573867739,4328.878524851884,1002881336.4156251
28,1.9995484999963082,81.77407902263406,17771.460266393417,5.837416573867739,4299.26925049408,1015940534.1656251
