iter,wall_time_global,dx_global,du_global,eps_x_global,eps_u_global,obj_global
57,4.993061500004842,25.495097567963924,1170.2991070662235,10.120858446561805,5402.950290200463,1177210860.525
58,5.07034730000305,22.494443758403985,1055.2724766618335,10.137124490436415,5404.6499059203525,1177960513.2125
59,5.1264881000097375,20.199009876724155,979.7958971132713,10.152944241765248,5406.235637135152,1178640728.36875
60,5.180816100008087,18.2208671582886,926.066952223218,10.1636547697626,5407.552838650813,1179185242.290625
61,5.234372200007783,16.34013463836819,819.7560612767679,10.17163089960607,5408.750032344833,1179594543.259375
62,5.279318600005354,15.066519173319364,758.946638440411,10.179778231785484,5409.824813505469,1180003600.0875
63,5.349391000010655,13.711309200802088,741.8894796396563,10.18587458481699,5410.623425501182,1180343951.80625
64,5.423201700003119,12.12435565298214,603.9867548216599,10.193296644053682,5411.295784088766,1180681617.978125
65,5.495195700001204,11.224972160321824,640.0,10.198686179581388,5411.970069517731,1181018795.86875
66,5.575233200012008,8.774964387392123,593.295878967653,10.205400641518516,5412.646281067957,1181359147.5875
67,5.654184000013629,7.280109889280518,493.1531202375181,10.210955781046332,5413.036999060458,1181628841.071875
68,5.703745400009211,6.164414002968976,512.2499389946279,10.214508496416146,5413.428752880527,1181833003.275
69,5.775835400010692,5.0,512.2499389946279,10.216925402883017,5413.690497442644,1181967239.665625
70,5.829537100013113,4.358898943540674,400.0,10.219381020869115,5413.952702205885,1182101720.196875
71,5.880530700000236,3.605551275463989,357.77087639996637,10.22062333794751,5414.215367103385,1182171157.728125
72,6.25505210000847,4.0,265.329983228432,10.221875322372739,5414.34687208156,1182238153.853125
73,6.355849600004149,3.872983346207417,240.0,10.224408278978725,5414.47849206818,1182305638.259375
74,6.4431642000126885,3.7416573867739413,240.0,10.225689243952694,5414.610227054857,1182441583.634375
75,6.511615100011113,2.449489742783178,195.95917942265424,10.226979861860018,5414.742077033198,1182510044.603125
76,6.566316200012807,2.23606797749979,178.88543819998318,10.22828012903322,5414.742077033198,1182577284.86875
77,6.650151500012726,1.7320508075688772,160.0,10.229590041779282,5414.742077033198,1182644769.275
78,6.70115850000002,2.0,178.88543819998318,10.230909596379698,5414.742077033198,1182712009.540625
79,6.778229800009285,1.4142135623730951,80.0,10.230909596379698,5414.742077033198,1182712009.540625
80,6.919453900001827,1.4142135623730951,113.13708498984761,10.230909596379698,5414.742077033198,1182711765.4
81,6.987863400005153,1.4142135623730951,80.0,10.230909596379698,5414.742077033198,1182711765.4
82,7.045214000012493,1.4142135623730951,0.0,10.230909596379698,5414.742077033198,1182711765.4
83,7.103188300010515,1.4142135623730951,0.0,10.230909596379698,5414.742077033198,1182711765.4
84,7.279888600009144,1.4142135623730951,0.0,10.230909596379698,5414.742077033198,1182711765.4
85,7.369427600002382,1.4142135623730951,0.0,10.230909596379698,5414.742077033198,1182711765.4
