iter,wall_time_global,dx_global,du_global,eps_x_global,eps_u_global,obj_global
21,1.4946811999980127,82.02438661763951,15904.197608257387,5.264021590510952,4209.324332150468,1031060031.4937501
22,1.5633895000064513,84.15461959987698,12663.017018072747,5.787494834204724,4261.453025676859,1040085893.0406251
23,1.6272519000049215,66.79071791798619,11823.299031996103,5.837416573867739,4272.3913435775185,1047771445.4000001
24,1.6844219000049634,46.07602413403309,11830.099603204626,5.960650487871137,4255.273779499622,1052911633.2906251
25,1.780815000005532,53.150729063673246,11560.869344474057,6.1828050888438275,4236.809339107551,1058873596.9468751
26,1.8317761000071187,60.868711174132805,9685.714619045397,6.482018966568162,4245.527292321985,1065661242.6187501
27,1.9200485000037588,50.80354318352215,9392.167404333539,6.759603717945179,4293.845196185638,1071346432.7125001
28,2.0064512999961153,57.77542730261716,9176.190093811067,7.108187394648173,4328.901719323544,1077933090.009375
29,2.0618554999964545,52.28766584960549,9616.489604412976,7.437484141126839,4376.459014213325,1083853204.025
30,2.146283800000674,63.82789358893179,8811.0158324679,7.874125066596048,4428.9749332785395,1091259683.9625
31,2.197777199995471,67.88961628997471,9723.620724812337,8.355246819791253,4483.366630867459,1099123662.165625
32,2.269479099995806,80.25584090893322,10669.657913916453,8.862698439054823,4529.812499904327,1108465461.36875
33,2.3179775000025984,56.60388679233962,12415.98969071737,9.173914808968538,4573.1409430861495,1114880284.61875
34,2.3817929000069853,69.60603422117941,10128.296994065686,9.522547042132263,4616.177238744252,1121355268.05625
35,2.4455784000019776,74.82646590612174,10430.532105314665,9.836722671750385,4659.166933974205,1127156872.275
36,2.5070551999961026,74.31016081263719,10583.082018013467,10.195172231492116,4697.493047729005,1133282470.790625
37,2.5897010000044247,50.00999900019995,12332.215496921062,10.429889811745237,4734.271806944763,1137715588.05625
38,2.6656914000050165,30.01666203960727,10980.36815255413,10.532434439502842,4773.490074352825,1140510769.025
39,2.7709583999967435,29.32575659723036,8860.158012134998,10.409793350672562,4811.875261462232,1140801946.884375
40,2.8344257999997353,53.65631370118525,5052.999109439858,10.145467820275229,4843.153713370198,1139950284.36875
41,3.0434410000016214,54.31390245600108,6457.711462205598,9.9163385798358,4873.760908403963,1139718188.540625
42,3.1063020000001416,47.05316142407437,6712.853342655417,9.836952277154912,4916.797722562481,1141125737.99375
43,3.1707344000024023,43.62338822237447,7498.988265092832,9.747205449018423,4957.145970437694,1141627913.99375
44,3.2803254000027664,42.21374183841087,7321.927683335858,9.755492515122777,4996.768858044135,1143953633.80625
45,3.3546618999971543,24.698178070456937,7825.960903460993,9.829132460268855,5032.159319201765,1146211136.790625
46,3.4234450999938417,22.315913604421397,6067.588400996417,9.930237202990659,5070.274204160574,1148541983.55625
47,3.4933018000010634,28.722813232690143,4648.962963997992,10.08797874719914,5106.833105486001,1151761113.93125
48,3.5400644000037573,29.223278392404914,4949.100970382304,10.244688491476284,5137.275927216658,1157066270.246875
49,3.5890695999987656,24.06241883103193,4293.881075794887,10.344331728267722,5151.672331390037,1163411730.68125
50,3.5890695999987656,21.236760581595302,4174.220174461834,10.383633273705415,5155.020432536336,1171255895.259375
51,3.5890695999987656,17.204650534085253,3861.605883567094,10.36839910216581,5148.676356230826,1177675637.890625
52,3.5890695999987656,16.15549442140351,3696.484816687335,10.322993854701323,5148.330433355587,1178413759.49375
53,3.5890695999987656,17.804493814764857,3589.317483867929,10.2512894925994,5150.272738056123,1177380253.165625
54,3.5890695999987656,17.349351572897472,3751.746260076766,10.208144178124968,5152.132915168922,1177025497.15
55,3.5890695999987656,17.46424919657298,2735.342757315799,10.16652314848724,5153.90509305174,1177079797.9625
56,3.5890695999987656,16.15549442140351,2713.5216969834605,10.156927431611804,5155.463081506243,1177819440.884375
57,3.5890695999987656,14.352700094407323,2395.01565756886,10.168038469881825,5156.675486735804,1178764710.853125
58,3.5890695999987656,15.0996688705415,2325.6880702278195,10.15165900718918,5157.4087495926005,1179301168.134375
59,3.5890695999987656,15.033296378372908,2600.251189789171,10.159051817246153,5157.777017081383,1180387266.290625
60,3.5890695999987656,17.175564037317667,2457.890355569182,10.183371432825076,5157.900015232678,1181952347.0875
61,3.5890695999987656,14.7648230602334,2231.727189868869,10.203359717521456,5157.900015232678,1183042107.353125
62,3.5890695999987656,9.899494936611665,2372.4990121178134,10.219773864790113,5157.900015232678,1183861197.571875
63,3.5890695999987656,7.211102550927978,2177.105392631464,10.220942485849307,5157.900015232678,1184135041.446875
64,3.5890695999987656,3.605551275463989,1760.0213344321285,10.223176241167964,5157.900015232678,1184205455.540625
65,3.5890695999987656,7.0710678118654755,1726.8583615992918,10.214071230482554,5157.900015232678,1183802013.946875
66,3.5890695999987656,7.211102550927978,1612.4236261777944,10.219366288927228,5157.900015232678,1183533785.30625
67,3.5890695999987656,9.643650760992955,1200.8797435982483,10.225409506727479,5157.900015232678,1183058220.634375
68,3.5890695999987656,7.0710678118654755,1029.869151276025,10.22783364089694,5157.900015232678,1182652093.49375
69,3.5890695999987656,5.477225575051661,1362.7023215609122,10.230610381502323,5157.900015232678,1182381911.728125
70,3.5890695999987656,5.477225575051661,1362.7023215609122,10.230610381502323,5157.900015232678,1182381911.728125
71,3.5890695999987656,5.477225575051661,1362.7023215609122,10.230610381502323,5157.900015232678,1182381911.728125
72,3.5890695999987656,5.477225575051661,1362.7023215609122,10.230610381502323,5157.900015232678,1182381911.728125
73,3.5890695999987656,5.477225575051661,1362.7023215609122,10.230610381502323,5157.900015232678,1182381911.728125
74,3.5890695999987656,5.477225575051661,1362.7023215609122,10.230610381502323,5157.900015232678,1182381911.728125
